prune_radius,threshold,precision,recall,f_2,tp,fp,fn
1,0.47,1.0,0.731,0.772,19,0,7
1,0.49,1.0,0.731,0.772,19,0,7
1,0.51,1.0,0.731,0.772,19,0,7
1,0.53,1.0,0.731,0.772,19,0,7
1,0.55,1.0,0.731,0.772,19,0,7
1,0.57,1.0,0.731,0.772,19,0,7
1,0.59,1.0,0.731,0.772,19,0,7
1,0.61,1.0,0.731,0.772,19,0,7
1,0.63,1.0,0.731,0.772,19,0,7
1,0.65,1.0,0.731,0.772,19,0,7
1,0.67,1.0,0.731,0.772,19,0,7
1,0.69,1.0,0.731,0.772,19,0,7
1,0.71,1.0,0.731,0.772,19,0,7
1,0.73,1.0,0.731,0.772,19,0,7
1,0.75,1.0,0.731,0.772,19,0,7
1,0.77,1.0,0.731,0.772,19,0,7
1,0.79,1.0,0.731,0.772,19,0,7
1,0.81,1.0,0.692,0.738,18,0,8
1,0.83,1.0,0.692,0.738,18,0,8
1,0.85,1.0,0.692,0.738,18,0,8
1,0.87,1.0,0.692,0.738,18,0,8
1,0.89,1.0,0.692,0.738,18,0,8
1,0.91,1.0,0.654,0.702,17,0,9
1,0.93,1.0,0.654,0.702,17,0,9
2,0.05,0.667,0.769,0.746,20,10,6
2,0.07,0.769,0.769,0.769,20,6,6
2,0.09,0.8,0.769,0.775,20,5,6
2,0.11,0.833,0.769,0.781,20,4,6
2,0.13,0.87,0.769,0.787,20,3,6
2,0.15,0.909,0.769,0.794,20,2,6
2,0.17,0.952,0.769,0.8,20,1,6
2,0.19,1.0,0.769,0.806,20,0,6
2,0.21,1.0,0.769,0.806,20,0,6
2,0.23,1.0,0.769,0.806,20,0,6
2,0.25,1.0,0.769,0.806,20,0,6
2,0.27,1.0,0.731,0.772,19,0,7
2,0.29,1.0,0.731,0.772,19,0,7
2,0.31,1.0,0.731,0.772,19,0,7
2,0.33,1.0,0.731,0.772,19,0,7
2,0.35,1.0,0.731,0.772,19,0,7
2,0.37,1.0,0.731,0.772,19,0,7
2,0.39,1.0,0.731,0.772,19,0,7
2,0.41,1.0,0.731,0.772,19,0,7
2,0.43,1.0,0.731,0.772,19,0,7
2,0.45,1.0,0.731,0.772,19,0,7
2,0.47,1.0,0.731,0.772,19,0,7
2,0.49,1.0,0.731,0.772,19,0,7
2,0.51,1.0,0.731,0.772,19,0,7
2,0.53,1.0,0.731,0.772,19,0,7
2,0.55,1.0,0.731,0.772,19,0,7
2,0.57,1.0,0.731,0.772,19,0,7
2,0.59,1.0,0.731,0.772,19,0,7
2,0.61,1.0,0.731,0.772,19,0,7
2,0.63,1.0,0.731,0.772,19,0,7
2,0.65,1.0,0.731,0.772,19,0,7
2,0.67,1.0,0.731,0.772,19,0,7
2,0.69,1.0,0.731,0.772,19,0,7
2,0.71,1.0,0.731,0.772,19,0,7
2,0.73,1.0,0.731,0.772,19,0,7
2,0.75,1.0,0.731,0.772,19,0,7
2,0.77,1.0,0.731,0.772,19,0,7
2,0.79,1.0,0.731,0.772,19,0,7
2,0.81,1.0,0.692,0.738,18,0,8
2,0.83,1.0,0.692,0.738,18,0,8
2,0.85,1.0,0.692,0.738,18,0,8
2,0.87,1.0,0.692,0.738,18,0,8
2,0.89,1.0,0.692,0.738,18,0,8
2,0.91,1.0,0.654,0.702,17,0,9
2,0.93,1.0,0.654,0.702,17,0,9
3,0.05,0.667,0.769,0.746,20,10,6
3,0.07,0.769,0.769,0.769,20,6,6
3,0.09,0.8,0.769,0.775,20,5,6
3,0.11,0.833,0.769,0.781,20,4,6
3,0.13,0.87,0.769,0.787,20,3,6
3,0.15,0.909,0.769,0.794,20,2,6
3,0.17,0.952,0.769,0.8,20,1,6
3,0.19,1.0,0.769,0.806,20,0,6
3,0.21,1.0,0.769,0.806,20,0,6
3,0.23,1.0,0.769,0.806,20,0,6
3,0.25,1.0,0.769,0.806,20,0,6
3,0.27,1.0,0.731,0.772,19,0,7
3,0.29,1.0,0.731,0.772,19,0,7
3,0.31,1.0,0.731,0.772,19,0,7
3,0.33,1.0,0.731,0.772,19,0,7
3,0.35,1.0,0.731,0.772,19,0,7
3,0.37,1.0,0.731,0.772,19,0,7
3,0.39,1.0,0.731,0.772,19,0,7
3,0.41,1.0,0.731,0.772,19,0,7
3,0.43,1.0,0.731,0.772,19,0,7
3,0.45,1.0,0.731,0.772,19,0,7
3,0.47,1.0,0.731,0.772,19,0,7
3,0.49,1.0,0.731,0.772,19,0,7
3,0.51,1.0,0.731,0.772,19,0,7
3,0.53,1.0,0.731,0.772,19,0,7
3,0.55,1.0,0.731,0.772,19,0,7
3,0.57,1.0,0.731,0.772,19,0,7
3,0.59,1.0,0.731,0.772,19,0,7
3,0.61,1.0,0.731,0.772,19,0,7
3,0.63,1.0,0.731,0.772,19,0,7
3,0.65,1.0,0.731,0.772,19,0,7
3,0.67,1.0,0.731,0.772,19,0,7
3,0.69,1.0,0.731,0.772,19,0,7
3,0.71,1.0,0.731,0.772,19,0,7
3,0.73,1.0,0.731,0.772,19,0,7
3,0.75,1.0,0.731,0.772,19,0,7
3,0.77,1.0,0.731,0.772,19,0,7
3,0.79,1.0,0.731,0.772,19,0,7
3,0.81,1.0,0.692,0.738,18,0,8
3,0.83,1.0,0.692,0.738,18,0,8
3,0.85,1.0,0.692,0.738,18,0,8
3,0.87,1.0,0.692,0.738,18,0,8
3,0.89,1.0,0.692,0.738,18,0,8
3,0.91,1.0,0.654,0.702,17,0,9
3,0.93,1.0,0.654,0.702,17,0,9
4,0.05,0.667,0.769,0.746,20,10,6
4,0.07,0.769,0.769,0.769,20,6,6
4,0.09,0.8,0.769,0.775,20,5,6
4,0.11,0.833,0.769,0.781,20,4,6
4,0.13,0.87,0.769,0.787,20,3,6
4,0.15,0.909,0.769,0.794,20,2,6
4,0.17,0.952,0.769,0.8,20,1,6
4,0.19,1.0,0.769,0.806,20,0,6
4,0.21,1.0,0.769,0.806,20,0,6
4,0.23,1.0,0.769,0.806,20,0,6
4,0.25,1.0,0.769,0.806,20,0,6
4,0.27,1.0,0.731,0.772,19,0,7
4,0.29,1.0,0.731,0.772,19,0,7
4,0.31,1.0,0.731,0.772,19,0,7
4,0.33,1.0,0.731,0.772,19,0,7
4,0.35,1.0,0.731,0.772,19,0,7
4,0.37,1.0,0.731,0.772,19,0,7
4,0.39,1.0,0.731,0.772,19,0,7
4,0.41,1.0,0.731,0.772,19,0,7
4,0.43,1.0,0.731,0.772,19,0,7
4,0.45,1.0,0.731,0.772,19,0,7
4,0.47,1.0,0.731,0.772,19,0,7
4,0.49,1.0,0.731,0.772,19,0,7
4,0.51,1.0,0.731,0.772,19,0,7
4,0.53,1.0,0.731,0.772,19,0,7
4,0.55,1.0,0.731,0.772,19,0,7
4,0.57,1.0,0.731,0.772,19,0,7
4,0.59,1.0,0.731,0.772,19,0,7
4,0.61,1.0,0.731,0.772,19,0,7
4,0.63,1.0,0.731,0.772,19,0,7
4,0.65,1.0,0.731,0.772,19,0,7
4,0.67,1.0,0.731,0.772,19,0,7
4,0.69,1.0,0.731,0.772,19,0,7
4,0.71,1.0,0.731,0.772,19,0,7
4,0.73,1.0,0.731,0.772,19,0,7
4,0.75,1.0,0.731,0.772,19,0,7
4,0.77,1.0,0.731,0.772,19,0,7
4,0.79,1.0,0.731,0.772,19,0,7
4,0.81,1.0,0.692,0.738,18,0,8
4,0.83,1.0,0.692,0.738,18,0,8
4,0.85,1.0,0.692,0.738,18,0,8
4,0.87,1.0,0.692,0.738,18,0,8
4,0.89,1.0,0.692,0.738,18,0,8
4,0.91,1.0,0.654,0.702,17,0,9
4,0.93,1.0,0.654,0.702,17,0,9
5,0.05,0.667,0.769,0.746,20,10,6
5,0.07,0.769,0.769,0.769,20,6,6
5,0.09,0.8,0.769,0.775,20,5,6
5,0.11,0.833,0.769,0.781,20,4,6
5,0.13,0.87,0.769,0.787,20,3,6
5,0.15,0.909,0.769,0.794,20,2,6
5,0.17,0.952,0.769,0.8,20,1,6
5,0.19,1.0,0.769,0.806,20,0,6
5,0.21,1.0,0.769,0.806,20,0,6
5,0.23,1.0,0.769,0.806,20,0,6
5,0.25,1.0,0.769,0.806,20,0,6
5,0.27,1.0,0.731,0.772,19,0,7
5,0.29,1.0,0.731,0.772,19,0,7
5,0.31,1.0,0.731,0.772,19,0,7
5,0.33,1.0,0.731,0.772,19,0,7
5,0.35,1.0,0.731,0.772,19,0,7
5,0.37,1.0,0.731,0.772,19,0,7
5,0.39,1.0,0.731,0.772,19,0,7
5,0.41,1.0,0.731,0.772,19,0,7
5,0.43,1.0,0.731,0.772,19,0,7
5,0.45,1.0,0.731,0.772,19,0,7
5,0.47,1.0,0.731,0.772,19,0,7
5,0.49,1.0,0.731,0.772,19,0,7
5,0.51,1.0,0.731,0.772,19,0,7
5,0.53,1.0,0.731,0.772,19,0,7
5,0.55,1.0,0.731,0.772,19,0,7
5,0.57,1.0,0.731,0.772,19,0,7
5,0.59,1.0,0.731,0.772,19,0,7
5,0.61,1.0,0.731,0.772,19,0,7
5,0.63,1.0,0.731,0.772,19,0,7
5,0.65,1.0,0.731,0.772,19,0,7
5,0.67,1.0,0.731,0.772,19,0,7
5,0.69,1.0,0.731,0.772,19,0,7
5,0.71,1.0,0.731,0.772,19,0,7
5,0.73,1.0,0.731,0.772,19,0,7
5,0.75,1.0,0.731,0.772,19,0,7
5,0.77,1.0,0.731,0.772,19,0,7
5,0.79,1.0,0.731,0.772,19,0,7
5,0.81,1.0,0.692,0.738,18,0,8
5,0.83,1.0,0.692,0.738,18,0,8
5,0.85,1.0,0.692,0.738,18,0,8
5,0.87,1.0,0.692,0.738,18,0,8
5,0.89,1.0,0.692,0.738,18,0,8
5,0.91,1.0,0.654,0.702,17,0,9
5,0.93,1.0,0.654,0.702,17,0,9
